67.SEA,2,SEA,5.796887,101.812418,2004,Thailand,wild,https://www.ncbi.nlm.nih.gov/taxonomy/187108,Aves,Columbiformes,Columbidae,Chalcophaps,indica,Chalcophaps indica,species
122.SEA,1,SEA,-5.902884421,104.6705197,1998,Indonesia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/187108,Aves,Columbiformes,Columbidae,Chalcophaps,indica,Chalcophaps indica,species
125.SEA,1,SEA,-4.686419292,103.5113754,2000,Indonesia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/187108,Aves,Columbiformes,Columbidae,Chalcophaps,indica,Chalcophaps indica,species
126.SEA,1,SEA,-5.117888547,104.135679,1999,Indonesia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/187108,Aves,Columbiformes,Columbidae,Chalcophaps,indica,Chalcophaps indica,species
134.SEA,3,SEA,3.67332,102.08188,2013,Malaysia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/187108,Aves,Columbiformes,Columbidae,Chalcophaps,indica,Chalcophaps indica,species
135.SEA,6,SEA,3.71777,102.1288,2013,Malaysia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/187108,Aves,Columbiformes,Columbidae,Chalcophaps,indica,Chalcophaps indica,species
120.SEA,4,SEA,-0.921494,102.385766,2005,Indonesia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/52778,Aves,Ciconiiformes,Ciconiidae,Ciconia,stormi,Ciconia stormi,species
67.SEA,1,SEA,5.796887,101.812418,2004,Thailand,wild,https://www.ncbi.nlm.nih.gov/taxonomy/1948888,Aves,Passeriformes,Muscicapidae,Copsychus,malabaricus,Copsychus malabaricus,species
19.SEA,1,SEA,18.316667,104.01,2014,Laos,wild,https://www.ncbi.nlm.nih.gov/taxonomy/226546,Mammalia,Rodentia,Sciuridae,Dremomys,rufigenis,Dremomys rufigenis,species
120.SEA,10,SEA,-0.921494,102.385766,2005,Indonesia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/9031,Aves,Galliformes,Phasianidae,Gallus,gallus,Gallus gallus,species
19.SEA,1,SEA,18.316667,104.01,2014,Laos,wild,https://www.ncbi.nlm.nih.gov/taxonomy/1149625,Aves,Passeriformes,Leiothrichidae,Garrulax,maesi,Garrulax maesi,species
67.SEA,1,SEA,5.796887,101.812418,2004,Thailand,wild,https://www.ncbi.nlm.nih.gov/taxonomy/866357,Aves,Bucerotiformes,Bucerotidae,Anorrhinus,galeritus,Anorrhinus galeritus,species
123.SEA,8,SEA,-4.55948128,103.605593,2000,Indonesia,wild,https://www.gbif.org/species/6101084,Aves,Passeriformes,Pittidae,Pitta,schneideri,Pitta schneideri,species
124.SEA,8,SEA,-5.65889,104.40583,1999,Indonesia,wild,https://www.gbif.org/species/6101084,Aves,Passeriformes,Pittidae,Pitta,schneideri,Pitta schneideri,species
68.SEA,7,SEA,12.936181,107.305066,2009,Cambodia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/52779,Aves,Ciconiiformes,Ciconiidae,Leptoptilos,javanicus,Leptoptilos javanicus,species
120.SEA,41,SEA,-0.921494,102.385766,2005,Indonesia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/140443,Aves,Galliformes,Phasianidae,Lophura,erythrophthalma,Lophura erythrophthalma,species
120.SEA,8,SEA,-0.921494,102.385766,2005,Indonesia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/9044,Aves,Galliformes,Phasianidae,Lophura,ignita,Lophura ignita,species
122.SEA,1,SEA,-5.902884421,104.6705197,1998,Indonesia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/9044,Aves,Galliformes,Phasianidae,Lophura,ignita,Lophura ignita,species
130.SEA,1,SEA,-4.867814251,103.707046,1999,Indonesia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/9044,Aves,Galliformes,Phasianidae,Lophura,ignita,Lophura ignita,species
134.SEA,5,SEA,3.67332,102.08188,2013,Malaysia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/9044,Aves,Galliformes,Phasianidae,Lophura,ignita,Lophura ignita,species
